mal_id,title_default,title_japanese,score,rank,popularity,season,year,genres
32023,Bubuki Buranki,ブブキ・ブランキ,6.25,8238.0,2591,winter,2016.0,"Action, Drama, Sci-Fi"
32032,Seikaisuru Kado,正解するカド,6.72,5571.0,2019,spring,2017.0,Sci-Fi
32038,Show By Rock!! #,SHOW BY ROCK!! ＃,7.05,4007.0,4029,fall,2016.0,"Comedy, Fantasy"
32039,Show By Rock!! Short!!,SHOW BY ROCK!! しょ～と!!,6.46,7039.0,5632,summer,2016.0,Comedy
32083,Luck & Logic,ラクエンロジック,6.05,9292.0,1989,winter,2016.0,"Action, Fantasy"
32084,"Watashitachi, Luck Logic-bu!",私たち、らくろじ部！,5.43,11840.0,8619,winter,2016.0,Comedy
32093,Tanaka-kun wa Itsumo Kedaruge,田中くんはいつもけだるげ,7.82,943.0,491,spring,2016.0,Slice of Life
32094,Reikenzan: Hoshikuzu-tachi no Utage,霊剣山 星屑たちの宴,7.03,4085.0,2189,winter,2016.0,"Comedy, Fantasy"
32105,Sousei no Onmyouji,双星の陰陽師,7.3,2720.0,434,spring,2016.0,"Action, Fantasy, Romance"
32171,Ange Vierge,アンジュ・ヴィエルジュ,5.98,9604.0,3003,summer,2016.0,"Action, Adventure, Fantasy, Sci-Fi"
32175,Shounen Maid,少年メイド,7.27,2878.0,2335,spring,2016.0,Slice of Life
32182,Mob Psycho 100,モブサイコ100,8.49,139.0,30,summer,2016.0,"Action, Comedy, Supernatural"
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,ダンガンロンパ3 -The End of 希望ヶ峰学園- 未来編,7.22,3133.0,670,summer,2016.0,"Action, Horror, Mystery, Suspense"
32212,Ensemble Stars!,あんさんぶるスターズ！,6.94,4500.0,3215,summer,2019.0,
32214,Koukaku no Pandora,紅殻のパンドラ,6.5,6809.0,3297,winter,2016.0,"Action, Comedy, Sci-Fi, Ecchi"
32228,Teekyuu 7,てーきゅう 7期,6.62,6101.0,5253,winter,2016.0,Comedy
32245,Kuromukuro,クロムクロ,7.13,3632.0,1619,spring,2016.0,"Action, Sci-Fi"
32262,Renai Boukun,恋愛暴君,6.61,6185.0,648,spring,2017.0,"Comedy, Romance, Supernatural"
32271,Dies Irae,Dies irae,5.39,11946.0,1638,fall,2017.0,Action
32274,Ketsuekigata-kun! 4,血液型くん！4,6.22,8345.0,9665,winter,2016.0,Comedy
32282,Shokugeki no Souma: Ni no Sara,食戟のソーマ 弍ノ皿,8.07,544.0,127,summer,2016.0,"Gourmet, Ecchi"
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,アクティヴレイド　－機動強襲室第八係－ 2nd,6.32,7795.0,4853,summer,2016.0,"Action, Sci-Fi"
32309,Tabi Machi Late Show,旅街レイトショー,6.2,8442.0,6666,winter,2016.0,"Drama, Slice of Life"
32313,Concrete Revolutio: Choujin Gensou - The Last Song,コンクリート・レボルティオ～超人幻想～THE LAST SONG,6.98,4307.0,3770,spring,2016.0,"Action, Drama, Fantasy, Mystery, Sci-Fi"
32360,Qualidea Code,クオリディア・コード,6.46,7034.0,1253,summer,2016.0,"Action, Fantasy, Sci-Fi"
32370,D.Gray-man Hallow,ディー・グレイマン ハロー,7.68,1285.0,1276,summer,2016.0,"Action, Adventure, Fantasy"
32379,Berserk,ベルセルク,6.32,7799.0,657,summer,2016.0,"Action, Adventure, Drama, Fantasy, Horror"
32407,Clockwork Planet,クロックワーク・プラネット,6.44,7148.0,1492,spring,2017.0,"Fantasy, Sci-Fi"
32438,Mayoiga,迷家-マヨイガ-,5.49,11647.0,1139,spring,2016.0,"Drama, Horror, Mystery, Suspense"
32447,Nora to Oujo to Noraneko Heart,ノラと皇女と野良猫ハート,5.4,11925.0,3495,summer,2017.0,"Comedy, Ecchi"
32454,Usakame,うさかめ,5.75,10656.0,5819,spring,2016.0,"Comedy, Sports"
32483,Cheer Danshi!!,チア男子!!,6.67,5869.0,2782,summer,2016.0,Sports
32491,Kanojo to Kanojo no Neko: Everything Flows,彼女と彼女の猫 -Everything Flows-,7.67,1324.0,1688,winter,2016.0,Slice of Life
32494,Days,DAYS,7.16,3457.0,1613,summer,2016.0,Sports
32526,Love Live! Sunshine!!,ラブライブ！サンシャイン!!,7.39,2299.0,1320,summer,2016.0,Slice of Life
32542,Sakamoto desu ga?,坂本ですが？,7.54,1727.0,254,spring,2016.0,Comedy
32555,Stella no Mahou,ステラのまほう,6.85,4909.0,3581,fall,2016.0,Comedy
32568,Kamiwaza Wanda,カミワザ・ワンダ,,18548.0,14998,spring,2016.0,Sci-Fi
32571,Shounen Ashibe: Go! Go! Goma-chan,少年アシベ GO！GO！ゴマちゃん,6.12,8898.0,10221,spring,2016.0,"Comedy, Slice of Life"
32572,Neko Neko Nihonshi,ねこねこ日本史,6.22,8358.0,9839,spring,2016.0,
32582,Duel Masters VSRF,デュエル・マスターズVSRF,5.49,11629.0,11885,spring,2016.0,"Action, Adventure, Comedy, Fantasy"
32585,Telemonster,텔레몬스터,,14165.0,16512,winter,2016.0,Adventure
32595,Seisen Cerberus: Ryuukoku no Fatalités,聖戦ケルベロス　竜刻のファタリテ,5.58,11376.0,2085,spring,2016.0,"Adventure, Fantasy"
32596,The Snack World (TV),スナックワールド (TV),,14207.0,14618,spring,2017.0,"Adventure, Comedy, Fantasy"
32601,12-sai.: Chicchana Mune no Tokimeki,12歳。～ちっちゃなムネのトキメキ～,6.4,7410.0,3812,spring,2016.0,Romance
32603,Okusama ga Seitokaichou!+!,おくさまが生徒会長!＋!,6.57,6413.0,1394,fall,2016.0,"Comedy, Romance, Ecchi"
32606,Onigiri,鬼斬,5.33,12115.0,4069,spring,2016.0,"Comedy, Fantasy"
32607,Gi(a)rlish Number,ガーリッシュ ナンバー,6.81,5084.0,2090,fall,2016.0,Slice of Life
32608,Endride,エンドライド,5.59,11343.0,2551,spring,2016.0,"Action, Adventure, Fantasy"
32615,Youjo Senki,幼女戦記,7.96,690.0,182,winter,2017.0,"Action, Fantasy"
32648,Handa-kun,はんだくん,7.34,2526.0,817,summer,2016.0,Comedy
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,タマ&フレンズ うちのタマ知りませんか?,6.03,9392.0,13920,fall,2016.0,Adventure
32664,Bananya,ばなにゃ,6.76,5365.0,2637,summer,2016.0,Slice of Life
32670,Battle Spirits: Double Drive,バトルスピリッツ ダブルドライブ,5.69,10910.0,11953,spring,2016.0,Fantasy
32673,Udon no Kuni no Kiniro Kemari,うどんの国の金色毛鞠,7.74,1161.0,1693,fall,2016.0,"Slice of Life, Supernatural"
32681,Uchuu Patrol Luluco,宇宙パトロールルル子,7.53,1784.0,1540,spring,2016.0,"Action, Adventure, Comedy, Sci-Fi"
32682,Kagewani: Shou,影鰐-KAGEWANI-承,6.41,7355.0,5051,spring,2016.0,"Horror, Mystery, Supernatural"
32686,Keijo!!!!!!!!,競女!!!!!!!!,6.91,4597.0,580,fall,2016.0,"Sports, Ecchi"
32691,Flowering Heart,플라워링하트,6.02,9425.0,8342,winter,2016.0,
32696,Fukigen na Mononokean,不機嫌なモノノケ庵,7.42,2200.0,1725,summer,2016.0,"Comedy, Supernatural"
32697,Ozmafia!!,オズマフィア,5.46,11746.0,4878,summer,2016.0,"Comedy, Fantasy"
32717,Aikatsu Stars!,アイカツスターズ！,7.61,1477.0,4880,spring,2016.0,Slice of Life
32729,Orange,orange（オレンジ）,7.62,1456.0,221,summer,2016.0,"Drama, Romance, Sci-Fi"
32772,Puzzle & Dragons Cross,パズドラクロス,6.47,7011.0,6868,summer,2016.0,
32785,Future Card Buddyfight Triple D,フューチャーカード バディファイトDDD,6.55,6545.0,8668,spring,2016.0,
32792,Kidou Senshi Gundam Unicorn RE:0096,機動戦士ガンダムUC（ユニコーン）RE:0096,7.63,1402.0,3811,spring,2016.0,"Action, Drama, Sci-Fi"
32802,Cardfight!! Vanguard G: Stride Gate-hen,カードファイト!! ヴァンガードG ストライドゲート編,6.7,5687.0,6382,spring,2016.0,Action
32805,Nyanbo!,にゃんぼー!,6.35,7664.0,7727,fall,2016.0,Comedy
32828,Amaama to Inazuma,甘々と稲妻,7.53,1753.0,761,summer,2016.0,"Gourmet, Slice of Life"
32829,Nobunaga no Shinobi,信長の忍び,7.1,3782.0,4310,fall,2016.0,Comedy
32830,Chou Shounen Tanteidan Neo,超・少年探偵団NEO,5.16,12498.0,10549,winter,2017.0,Mystery
32836,Senki Zesshou Symphogear AXZ,戦姫絶唱シンフォギアAXZ〈アクシズ〉,7.61,1514.0,3743,summer,2017.0,"Action, Sci-Fi"
32843,Senki Zesshou Symphogear XV,戦姫絶唱シンフォギアXV,8.19,391.0,3603,summer,2019.0,"Action, Sci-Fi"
32866,Brave Witches,第502統合戦闘航空団 ブレイブウィッチーズ,6.78,5225.0,2886,fall,2016.0,"Action, Sci-Fi, Ecchi"
32867,Bungou Stray Dogs 2nd Season,文豪ストレイドッグス,8.18,399.0,205,fall,2016.0,"Action, Mystery, Supernatural"
32876,Nameko: Sekai no Tomodachi,なめこ～せかいのともだち～,,17249.0,15459,spring,2016.0,Comedy
32878,ēlDLIVE,エルドライブ 【ēlDLIVE】,6.1,9017.0,3229,winter,2017.0,"Action, Sci-Fi"
32881,Tiger Mask W,タイガーマスクW,6.93,4545.0,4732,fall,2016.0,"Drama, Sports"
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,ダンジョンに出会いを求めるのは間違っているだろうか外伝 ソード・オラトリア,7.07,3903.0,502,spring,2017.0,"Action, Adventure, Fantasy"
32899,Watashi ga Motete Dousunda,私がモテてどうすんだ,6.95,4429.0,500,fall,2016.0,"Comedy, Romance"
32901,Eromanga-sensei,エロマンガ先生,6.33,7735.0,281,spring,2017.0,"Comedy, Romance, Ecchi"
32906,Bishoujo Yuugi Unit Crane Game Girls,美少女遊戯ユニットクレーンゲール Crane Game Girls,4.4,13231.0,7076,spring,2016.0,"Comedy, Sci-Fi"
32924,Urara Meirochou,うらら迷路帖,7.11,3744.0,1740,winter,2017.0,"Comedy, Fantasy"
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,ハイキュー!! 烏野高校 VS 白鳥沢学園高校,8.77,38.0,115,fall,2016.0,Sports
32936,Gin no Guardian,銀の墓守り〈ガーディアン〉,6.2,8475.0,1964,spring,2017.0,"Adventure, Fantasy"
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,この素晴らしい世界に祝福を！ 2,8.25,319.0,76,winter,2017.0,"Adventure, Comedy, Fantasy"
32944,CoCO & NiCO,CoCO & NiCO,,16699.0,14571,spring,2016.0,Comedy
32947,Battery,バッテリー,5.71,10844.0,3091,summer,2016.0,"Drama, Sports"
32948,Fune wo Amu,舟を編む,7.61,1485.0,1809,fall,2016.0,"Award Winning, Drama, Romance"
32949,Kuzu no Honkai,クズの本懐,7.11,3725.0,296,winter,2017.0,"Drama, Romance"
32951,Rokudenashi Majutsu Koushi to Akashic Records,ロクでなし魔術講師と禁忌教典,7.12,3669.0,271,spring,2017.0,"Action, Fantasy"
32961,Regalia: The Three Sacred Stars,レガリア The Three Sacred Stars,5.97,9662.0,4147,summer,2016.0,"Action, Sci-Fi"
32962,Occultic;Nine,Occultic;Nine －オカルティック・ナイン－,6.89,4727.0,1243,fall,2016.0,"Mystery, Sci-Fi"
32977,Aggressive Retsuko,アグレッシブ烈子,7.62,1435.0,2015,spring,2016.0,Comedy
32979,Flip Flappers,フリップフラッパーズ,7.63,1431.0,1263,fall,2016.0,"Adventure, Comedy, Fantasy, Sci-Fi"
32981,Hand Shakers,ハンドシェイカー,5.24,12325.0,2031,winter,2017.0,"Action, Sci-Fi"
32983,Natsume Yuujinchou Go,夏目友人帳 伍,8.56,106.0,1288,fall,2016.0,"Slice of Life, Supernatural"
32995,Yuri!!! on Ice,ユーリ!!! on ICE,7.9,787.0,195,fall,2016.0,"Award Winning, Sports"
32998,91 Days,91Days,7.83,924.0,278,summer,2016.0,"Action, Drama, Suspense"
32999,"Neko mo, Onda-ke",猫も、オンダケ,4.94,12808.0,15001,spring,2016.0,"Comedy, Slice of Life"
33002,Panpaka Pants W-O-New!,パンパカパンツ WおNEW！,,17656.0,17226,spring,2016.0,Comedy
33003,Mahou Shoujo Ikusei Keikaku,魔法少女育成計画,6.94,4466.0,1467,fall,2016.0,"Action, Fantasy, Suspense"
33012,Island,ISLAND,6.31,7906.0,1721,summer,2018.0,"Drama, Romance, Sci-Fi"
33018,Katsugeki/Touken Ranbu,活撃／刀剣乱舞,6.74,5471.0,1805,summer,2017.0,"Action, Fantasy"
33019,Reikenzan: Eichi e no Shikaku,霊剣山 叡智への資格,6.85,4907.0,3378,winter,2017.0,"Comedy, Fantasy"
33021,Ragnastrike Angels,ラグナストライクエンジェルズ,4.3,13265.0,5860,spring,2016.0,Action
33023,Touken Ranbu: Hanamaru,刀剣乱舞-花丸-,6.82,5047.0,2327,fall,2016.0,"Action, Comedy, Fantasy"
33026,Time Bokan 24,タイムボカン24,5.82,10371.0,8674,fall,2016.0,"Adventure, Comedy"
33027,Infini-T Force,Infini-T Force (インフィニティ フォース),6.43,7258.0,6879,fall,2017.0,"Action, Sci-Fi"
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,ダンガンロンパ3 -The End of 希望ヶ峰学園- 絶望編,7.36,2448.0,746,summer,2016.0,"Action, Horror, Mystery, Suspense"
33031,Shakunetsu no Takkyuu Musume,灼熱の卓球娘,7.05,4006.0,3348,fall,2016.0,Sports
33037,Tsukiuta. The Animation,ツキウタ。 THE ANIMATION,6.89,4696.0,4272,summer,2016.0,
33041,Bubuki Buranki: Hoshi no Kyojin,ブブキ・ブランキ 星の巨人,6.75,5394.0,4389,fall,2016.0,"Action, Drama, Sci-Fi"
33044,Asa da yo! Kaishain,朝だよ！貝社員,5.54,11476.0,14304,spring,2016.0,Comedy
33046,B-Project: Kodou*Ambitious,B-PROJECT～鼓動＊アンビシャス～,6.58,6363.0,3294,summer,2016.0,
33047,Fate/Extra: Last Encore,Fate/EXTRA Last Encore,6.29,8001.0,1109,winter,2018.0,"Action, Fantasy, Supernatural"
33051,Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,機動戦士ガンダム 鉄血のオルフェンズ 第2期,8.23,337.0,1599,fall,2016.0,"Action, Drama, Sci-Fi"
33089,Kemono Friends,けものフレンズ,7.52,1815.0,2392,winter,2017.0,"Adventure, Award Winning, Comedy, Fantasy"
33094,WWW.Working!!,WWW.WORKING!!,7.41,2253.0,1498,fall,2016.0,Comedy
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,昭和元禄落語心中～助六再び篇～,8.71,56.0,1287,winter,2017.0,Drama
33099,Washimo 4th Season,わしも-wasimo-(第4シリーズ),,14631.0,18183,spring,2016.0,"Comedy, Sci-Fi, Slice of Life"
33113,Scared Rider Xechs,スカーレッドライダーゼクス,5.25,12305.0,4861,summer,2016.0,"Adventure, Romance, Sci-Fi"
33184,Battle Girl High School,バトルガール ハイスクール,5.83,10319.0,4528,summer,2017.0,"Action, Sci-Fi"
33188,Sore Ike! Sabuibo Mask,それいけ! サブイボマスク,,13920.0,17945,spring,2016.0,"Comedy, Slice of Life"
33197,Lostorage Incited WIXOSS,Lostorage incited WIXOSS,6.68,5806.0,2938,fall,2016.0,Suspense
33203,Fukumenkei Noise,覆面系ノイズ,6.96,4391.0,1801,spring,2017.0,"Drama, Romance"
33206,Kobayashi-san Chi no Maid Dragon,小林さんちのメイドラゴン,7.93,728.0,112,winter,2017.0,"Fantasy, Slice of Life"
33222,Fudanshi Koukou Seikatsu,腐男子高校生活,6.52,6720.0,2561,summer,2016.0,Comedy
33240,Koneko no Chi: Ponponra Daibouken,こねこのチー ポンポンらー大冒険,6.83,5011.0,7368,fall,2016.0,Slice of Life
33241,Honobono Log,ほのぼのログ,7.33,2591.0,2410,spring,2016.0,"Romance, Slice of Life"
33244,Kiitarou Shounen no Youkai Enikki,奇異太郎少年の妖怪絵日記,6.44,7169.0,4086,fall,2016.0,"Comedy, Supernatural"
33245,Ame-iro Cocoa in Hawaii,雨色ココア in Hawaii,4.75,13012.0,7531,fall,2016.0,"Comedy, Slice of Life"
33253,Ajin Part 2,亜人 第2クール,7.56,1637.0,836,fall,2016.0,"Action, Horror, Mystery, Supernatural"
33255,Saiki Kusuo no Ψ-nan,斉木楠雄のΨ難,8.41,185.0,135,summer,2016.0,"Comedy, Supernatural"
33262,Chobitto Zukan,ちょびっとづかん,,19228.0,17526,summer,2016.0,Fantasy
33274,Onara Gorou,おなら吾郎,5.55,11461.0,5545,summer,2016.0,Comedy
33290,Gra-P & Rodeo II,ぐらP&ろで夫II,,20127.0,16911,summer,2016.0,Comedy
33299,Magic-Kyun! Renaissance,マジきゅんっ！ルネッサンス,7.01,4202.0,2960,fall,2016.0,"Fantasy, Romance"
33314,Digimon Universe: Appli Monsters,デジモンユニバース アプリモンスターズ,6.6,6234.0,5427,fall,2016.0,"Action, Adventure, Comedy, Fantasy, Sci-Fi"
33337,ACCA: 13-ku Kansatsu-ka,ACCA 13区監察課,7.66,1353.0,1440,winter,2017.0,"Drama, Fantasy, Mystery"
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,タイムトラベル少女～マリ・ワカと8人の科学者たち～,6.49,6858.0,5264,summer,2016.0,"Adventure, Sci-Fi"
33352,Violet Evergarden,ヴァイオレット・エヴァーガーデン,8.68,65.0,46,winter,2018.0,"Drama, Fantasy"
33354,Cardcaptor Sakura: Clear Card-hen,カードキャプターさくら クリアカード編,7.66,1357.0,1811,winter,2018.0,"Adventure, Comedy, Fantasy, Romance"
33362,Starmyu 2nd Season,高校星歌劇［スタミュ］,7.27,2879.0,5232,spring,2017.0,
33371,Atom: The Beginning,アトム ザ・ビギニング,6.8,5145.0,4055,spring,2017.0,"Action, Sci-Fi"
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",TRICKSTER -江戸川乱歩「少年探偵団」より-,6.25,8227.0,1910,fall,2016.0,"Drama, Mystery, Sci-Fi"
33392,Gakuen Handsome,学園ハンサム,6.74,5461.0,3441,fall,2016.0,"Boys Love, Comedy"
33394,Mahou Shoujo? Naria☆Girls,魔法少女? なりあ☆がーるず,3.86,13334.0,6768,summer,2016.0,
33398,Neko Konogoro,ネコこのゴロ,,17308.0,12931,summer,2016.0,Comedy
33414,Otona no Ikkyuu-san,オトナの一休さん,,17610.0,17173,summer,2016.0,Comedy
33417,Super Lovers 2,SUPER LOVERS（スーパーラヴァーズ） 2,7.04,4024.0,2254,winter,2017.0,"Boys Love, Comedy, Drama"
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,12歳。～ちっちゃなムネのトキメキ～,6.58,6361.0,5154,fall,2016.0,Romance
33421,Yi Ren Zhi Xia,一人之下 THE OUTCAST,6.82,5050.0,1177,summer,2016.0,"Action, Supernatural"
33433,Shuumatsu no Izetta,終末のイゼッタ,6.75,5431.0,1356,fall,2016.0,"Action, Fantasy"
33434,Heybot!,ヘボット!,6.03,9367.0,10359,fall,2016.0,"Comedy, Sci-Fi"
33447,Piace: Watashi no Italian,ピアシェ～私のイタリアン～,5.88,10096.0,5287,winter,2017.0,"Comedy, Gourmet, Slice of Life"
33462,Bernard-jou Iwaku.,バーナード嬢曰く。,5.96,9692.0,4680,fall,2016.0,Comedy
33473,Tokyo Futago Athletic,東京ふたごアスレチック,5.81,10380.0,15372,winter,2017.0,"Comedy, Sports"
33475,Busou Shoujo Machiavellianism,武装少女マキャヴェリズム,6.87,4794.0,612,spring,2017.0,"Action, Comedy, Ecchi"
33478,UQ Holder! Mahou Sensei Negima! 2,UQ HOLDER! ～魔法先生ネギま！2～,6.91,4625.0,1156,fall,2017.0,"Action, Fantasy, Sci-Fi"
33479,Muzumuzu Eighteen,ムズムズエイティーン,,17206.0,18670,spring,2016.0,Slice of Life
33486,Boku no Hero Academia 2nd Season,僕のヒーローアカデミア,8.07,533.0,15,spring,2017.0,Action
33487,Masamune-kun no Revenge,政宗くんのリベンジ,6.75,5418.0,196,winter,2017.0,"Comedy, Romance"
33489,Little Witch Academia (TV),リトルウィッチアカデミア,7.81,969.0,332,winter,2017.0,"Adventure, Comedy, Fantasy"
33490,Kaitou Joker 4th Season,怪盗ジョーカー シーズン,7.36,2415.0,8776,fall,2016.0,"Adventure, Comedy, Mystery"
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,終末なにしてますか？忙しいですか？救ってもらっていいですか？,7.67,1307.0,577,spring,2017.0,"Drama, Fantasy, Romance, Sci-Fi"
33506,Ao no Exorcist: Kyoto Fujouou-hen,青の祓魔師 京都不浄王篇,7.35,2462.0,257,winter,2017.0,"Action, Fantasy"
33531,Juushinki Pandora,重神機パンドーラ,6.32,7824.0,3613,spring,2018.0,Sci-Fi
33532,Twin Angel Break,ツインエンジェルBREAK,5.94,9820.0,5685,spring,2017.0,Fantasy
33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,美少女遊戯ユニット クレーンゲールギャラクシー,4.71,13043.0,9678,fall,2016.0,"Comedy, Sci-Fi"
33572,Idol Memories,アイドルメモリーズ,5.36,12041.0,6774,fall,2016.0,
33573,BanG Dream!,BanG Dream!（バンドリ！）,6.99,4257.0,2209,winter,2017.0,
33589,ViVid Strike!,ViVid Strike!,6.98,4300.0,2298,fall,2016.0,"Action, Drama"
33654,Hitorijime My Hero,ひとりじめマイヒーロー,7.27,2909.0,1399,summer,2017.0,"Boys Love, Drama"
33668,Soushin Shoujo Matoi,装神少女まとい,6.71,5588.0,4277,fall,2016.0,Supernatural
33690,Nazotokine,ナゾトキネ,4.81,12943.0,5821,fall,2016.0,
33726,Saiyuuki Reload Blast,最遊記RELOAD BLAST,7.21,3187.0,3556,summer,2017.0,"Action, Adventure, Comedy, Drama, Supernatural"
33727,Neko no Dayan: Fushigi Gekijou,猫のダヤン ふしぎ劇場,,17316.0,17435,fall,2016.0,
33731,Gabriel DropOut,ガヴリールドロップアウト,7.43,2144.0,499,winter,2017.0,"Comedy, Supernatural"
33733,Inazuma Eleven: Ares no Tenbin,イナズマイレブン アレスの天秤,6.69,5726.0,3490,spring,2018.0,Sports
33743,Fuuka,風夏,6.51,6738.0,826,winter,2017.0,"Drama, Romance, Ecchi"
33746,Anitore! XX: Hitotsu Yane no Shita de,あにトレ! XX~ひとつ屋根の下で~,5.57,11394.0,5451,fall,2016.0,Sports
33771,Cheating Craft,チーティングクラフト,5.38,11992.0,2651,fall,2016.0,"Action, Comedy"
33775,Soul Buster,侍霊演武[ソウルバスター],5.73,10761.0,4796,fall,2016.0,Action
33788,Marginal#4: Kiss kara Tsukuru Big Bang,MARGINAL#4 KISSから創造るBig Bang,6.65,5968.0,5300,winter,2017.0,Comedy
33795,Mahou Shoujo Nante Mou Ii desu kara. Second Season,魔法少女なんてもういいですから。 セカンドシーズン,6.07,9139.0,5729,fall,2016.0,Comedy
33797,ID-0,ID-0,6.5,6801.0,4780,spring,2017.0,Sci-Fi
33803,Sengoku Choujuu Giga: Kou,戦国鳥獣戯画~甲~,5.84,10279.0,7839,fall,2016.0,Supernatural
33811,Teekyuu 8,てーきゅう 8期,6.61,6190.0,5439,fall,2016.0,Comedy
33814,Ao Oni The Animation,あおおに ～じ・あにめぇしょん～,5.1,12595.0,4809,fall,2016.0,"Comedy, Horror"
33834,Sin: Nanatsu no Taizai,sin 七つの大罪,5.76,,1493,spring,2017.0,"Action, Adventure, Fantasy, Erotica"
33835,PJ Berri no Mogumogu Munyamunya,PJベリーのもぐもぐむにゃむにゃ,,17759.0,16146,summer,2016.0,Comedy
33836,Seiren,セイレン,6.28,8051.0,1017,winter,2017.0,Romance
33840,Kabuki-bu!,カブキブ！,6.61,6169.0,4918,spring,2017.0,
33846,Garo: Guren no Tsuki - Yurugaro,ゆるがろ,5.55,11447.0,12882,winter,2016.0,"Comedy, Fantasy"
33850,Nil Admirari no Tenbin,ニル・アドミラリの天秤,6.66,5912.0,3543,spring,2018.0,"Fantasy, Romance"
